ID,ParentId,Name,ShortName,MergerName,山西,LevelType,CityCode,ZipCode,lng,Lat,port mapping,border maping
441927,441900,道滘镇,道滘,"中国,广东省,东莞市,道滘镇",Daojiao,3,769,523171,113.760.234,23.048.884,,
441928,441900,塘厦镇,塘厦,"中国,广东省,东莞市,塘厦镇",Tangxia,3,769,523713,11.410.765,22.822.862,,
441929,441900,虎门镇,虎门,"中国,广东省,东莞市,虎门镇",Humen,3,769,523932,11.371.118,2.282.615,,
441930,441900,厚街镇,厚街,"中国,广东省,东莞市,厚街镇",Houjie,3,769,523960,11.367.301,22.940.815,,
441931,441900,凤岗镇,凤岗,"中国,广东省,东莞市,凤岗镇",Fenggang,3,769,523690,114.141.194,22.744.598,,
441932,441900,长安镇,长安,"中国,广东省,东莞市,长安镇",Chang'an,3,769,523850,113.803.939,22.816.644,,
442000,440000,中山市,中山,"中国,广东省,中山市",Zhongshan,2,760,528403,113.382.391,22.521.113,"1A10,1A14",
442001,442000,石岐区,石岐,"中国,广东省,中山市,石岐区",Shiqi,3,760,528400,113.378.835,2.252.522,,
442004,442000,南区,南区,"中国,广东省,中山市,南区",Nanqu,3,760,528400,113.355.896,22.486.568,,
442005,442000,五桂山区,五桂山,"中国,广东省,中山市,五桂山区",Wuguishan,3,760,528458,11.341.079,2.251.968,,
442006,442000,火炬开发区,火炬,"中国,广东省,中山市,火炬开发区",Huoju,3,760,528437,113.480.523,22.566.082,,
442007,442000,黄圃镇,黄圃,"中国,广东省,中山市,黄圃镇",Huangpu,3,760,528429,113.342.359,22.715.116,,
442008,442000,南头镇,南头,"中国,广东省,中山市,南头镇",Nantou,3,760,528421,113.296.358,22.713.907,,
442009,442000,东凤镇,东凤,"中国,广东省,中山市,东凤镇",Dongfeng,3,760,528425,11.326.114,2.268.775,,
442010,442000,阜沙镇,阜沙,"中国,广东省,中山市,阜沙镇",Fusha,3,760,528434,113.353.024,22.666.364,,
442011,442000,小榄镇,小榄,"中国,广东省,中山市,小榄镇",Xiaolan,3,760,528415,113.244.235,22.666.951,,
442012,442000,东升镇,东升,"中国,广东省,中山市,东升镇",Dongsheng,3,760,528400,113.296.298,22.614.003,,
442013,442000,古镇镇,古镇,"中国,广东省,中山市,古镇镇",Guzhen,3,760,528422,113.179.745,22.611.019,,
442014,442000,横栏镇,横栏,"中国,广东省,中山市,横栏镇",Henglan,3,760,528478,113.265.845,22.523.202,,
442015,442000,三角镇,三角,"中国,广东省,中山市,三角镇",Sanjiao,3,760,528422,113.423.624,22.677.033,,
442016,442000,民众镇,民众,"中国,广东省,中山市,民众镇",Minzhong,3,760,528441,113.486.025,22.623.468,,
442017,442000,南朗镇,南朗,"中国,广东省,中山市,南朗镇",Nanlang,3,760,528454,113.533.939,22.492.378,,
442018,442000,港口镇,港口,"中国,广东省,中山市,港口镇",Gangkou,3,760,528447,113.382.391,22.521.113,,
442019,442000,大涌镇,大涌,"中国,广东省,中山市,大涌镇",Dayong,3,760,528476,113.291.708,22.467.712,,
442020,442000,沙溪镇,沙溪,"中国,广东省,中山市,沙溪镇",Shaxi,3,760,528471,113.328.369,22.526.325,,
442021,442000,三乡镇,三乡,"中国,广东省,中山市,三乡镇",Sanxiang,3,760,528463,1.134.334,22.352.494,,
442022,442000,板芙镇,板芙,"中国,广东省,中山市,板芙镇",Banfu,3,760,528459,113.320.346,22.415.674,,
442023,442000,神湾镇,神湾,"中国,广东省,中山市,神湾镇",Shenwan,3,760,528462,113.359.387,22.312.476,,
442024,442000,坦洲镇,坦洲,"中国,广东省,中山市,坦洲镇",Tanzhou,3,760,528467,113.485.677,22.261.269,,
445100,440000,潮州市,潮州,"中国,广东省,潮州市",Chaozhou,2,768,521000,116.632.301,23.661.701,"1A10,1A14,1A9",
445102,445100,湘桥区,湘桥,"中国,广东省,潮州市,湘桥区",Xiangqiao,3,768,521000,11.662.805,2.367.451,,
445103,445100,潮安区,潮安,"中国,广东省,潮州市,潮安区",Chao'an,3,768,515638,116.592.895,23.643.656,,
445122,445100,饶平县,饶平,"中国,广东省,潮州市,饶平县",Raoping,3,768,515700,11.700.692,2.366.994,,
445200,440000,揭阳市,揭阳,"中国,广东省,揭阳市",Jieyang,2,633,522000,116.355.733,23.543.778,"1A10,1A14,1A9",
445202,445200,榕城区,榕城,"中国,广东省,揭阳市,榕城区",Rongcheng,3,633,522000,1.163.671,2.352.508,,
445203,445200,揭东区,揭东,"中国,广东省,揭阳市,揭东区",Jiedong,3,633,515500,116.412.947,23.569.887,,
445222,445200,揭西县,揭西,"中国,广东省,揭阳市,揭西县",Jiexi,3,633,515400,11.583.883,2.342.714,,
445224,445200,惠来县,惠来,"中国,广东省,揭阳市,惠来县",Huilai,3,633,515200,11.629.599,2.303.289,,
445281,445200,普宁市,普宁,"中国,广东省,揭阳市,普宁市",Puning,3,633,515300,11.616.564,2.329.732,,
445300,440000,云浮市,云浮,"中国,广东省,云浮市",Yunfu,2,766,527300,112.044.439,22.929.801,"1A10,1A14",
445302,445300,云城区,云城,"中国,广东省,云浮市,云城区",Yuncheng,3,766,527300,11.203.908,2.292.996,,
445303,445300,云安区,云安,"中国,广东省,云浮市,云安区",Yun'an,3,766,527500,11.200.936,2.307.779,,
445321,445300,新兴县,新兴,"中国,广东省,云浮市,新兴县",Xinxing,3,766,527400,11.223.019,2.269.734,,
445322,445300,郁南县,郁南,"中国,广东省,云浮市,郁南县",Yunan,3,766,527100,11.153.387,2.323.307,,
445381,445300,罗定市,罗定,"中国,广东省,云浮市,罗定市",Luoding,3,766,527200,11.156.979,2.276.967,,
450000,100000,广西壮族自治区,广西,"中国,广西壮族自治区",Guangxi,1,,,108.320.004,2.282.402,,"1B18,1B17"
450100,450000,南宁市,南宁,"中国,广西壮族自治区,南宁市",Nanning,2,771,530028,108.320.004,2.282.402,,1B18
450102,450100,兴宁区,兴宁,"中国,广西壮族自治区,南宁市,兴宁区",Xingning,3,771,530023,10.836.694,2.285.355,,
450103,450100,青秀区,青秀,"中国,广西壮族自治区,南宁市,青秀区",Qingxiu,3,771,530213,10.849.545,2.278.511,,
450105,450100,江南区,江南,"中国,广西壮族自治区,南宁市,江南区",Jiangnan,3,771,530031,10.827.325,2.278.127,,
450107,450100,西乡塘区,西乡塘,"中国,广西壮族自治区,南宁市,西乡塘区",Xixiangtang,3,771,530001,10.831.347,2.283.386,,
450108,450100,良庆区,良庆,"中国,广西壮族自治区,南宁市,良庆区",Liangqing,3,771,530219,10.841.284,2.274.914,,
450109,450100,邕宁区,邕宁,"中国,广西壮族自治区,南宁市,邕宁区",Yongning,3,771,530200,10.848.684,2.275.628,,
450122,450100,武鸣县,武鸣,"中国,广西壮族自治区,南宁市,武鸣县",Wuming,3,771,530100,10.827.719,2.315.643,,
450123,450100,隆安县,隆安,"中国,广西壮族自治区,南宁市,隆安县",Long'an,3,771,532700,10.769.192,2.317.336,,
450124,450100,马山县,马山,"中国,广西壮族自治区,南宁市,马山县",Mashan,3,771,530600,10.817.697,2.370.931,,
450125,450100,上林县,上林,"中国,广西壮族自治区,南宁市,上林县",Shanglin,3,771,530500,10.860.522,23.432,,
450126,450100,宾阳县,宾阳,"中国,广西壮族自治区,南宁市,宾阳县",Binyang,3,771,530400,10.881.185,232.196,,
450127,450100,横县,横县,"中国,广西壮族自治区,南宁市,横县",Hengxian,3,771,530300,10.926.608,2.268.448,,
450128,450100,埌东新区,埌东,"中国,广西壮族自治区,南宁市,埌东新区",Langdong,3,771,530000,108.419.094,22.812.976,,
450200,450000,柳州市,柳州,"中国,广西壮族自治区,柳州市",Liuzhou,2,772,545001,109.411.703,24.314.617,,1B18
450202,450200,城中区,城中,"中国,广西壮族自治区,柳州市,城中区",Chengzhong,3,772,545001,10.941.082,2.431.543,,
450203,450200,鱼峰区,鱼峰,"中国,广西壮族自治区,柳州市,鱼峰区",Yufeng,3,772,545005,1.094.533,2.431.868,,
450204,450200,柳南区,柳南,"中国,广西壮族自治区,柳州市,柳南区",Liunan,3,772,545007,10.938.548,2.433.599,,
450205,450200,柳北区,柳北,"中国,广西壮族自治区,柳州市,柳北区",Liubei,3,772,545002,10.940.202,2.436.267,,
450221,450200,柳江县,柳江,"中国,广西壮族自治区,柳州市,柳江县",Liujiang,3,772,545100,10.933.273,2.425.596,,
450222,450200,柳城县,柳城,"中国,广西壮族自治区,柳州市,柳城县",Liucheng,3,772,545200,10.923.877,2.464.951,,
450223,450200,鹿寨县,鹿寨,"中国,广西壮族自治区,柳州市,鹿寨县",Luzhai,3,772,545600,10.975.177,2.447.306,,
450224,450200,融安县,融安,"中国,广西壮族自治区,柳州市,融安县",Rong'an,3,772,545400,10.939.761,2.522.465,,
450225,450200,融水苗族自治县,融水,"中国,广西壮族自治区,柳州市,融水苗族自治县",Rongshui,3,772,545300,10.925.634,2.506.628,,
450226,450200,三江侗族自治县,三江,"中国,广西壮族自治区,柳州市,三江侗族自治县",Sanjiang,3,772,545500,10.960.446,2.578.428,,
450227,450200,柳东新区,柳东,"中国,广西壮族自治区,柳州市,柳东新区",Liudong,3,772,545000,109.437.053,24.329.204,,
450300,450000,桂林市,桂林,"中国,广西壮族自治区,桂林市",Guilin,2,773,541100,110.299.121,25.274.215,,1B18
450302,450300,秀峰区,秀峰,"中国,广西壮族自治区,桂林市,秀峰区",Xiufeng,3,773,541001,11.028.915,2.528.249,,
450303,450300,叠彩区,叠彩,"中国,广西壮族自治区,桂林市,叠彩区",Diecai,3,773,541001,11.030.195,2.531.381,,
450304,450300,象山区,象山,"中国,广西壮族自治区,桂林市,象山区",Xiangshan,3,773,541002,11.028.108,2.526.168,,
450305,450300,七星区,七星,"中国,广西壮族自治区,桂林市,七星区",Qixing,3,773,541004,11.031.793,252.525,,
450311,450300,雁山区,雁山,"中国,广西壮族自治区,桂林市,雁山区",Yanshan,3,773,541006,11.030.911,2.506.038,,
450312,450300,临桂区,临桂,"中国,广西壮族自治区,桂林市,临桂区",Lingui,3,773,541100,110.205.487,25.246.257,,
450321,450300,阳朔县,阳朔,"中国,广西壮族自治区,桂林市,阳朔县",Yangshuo,3,773,541900,11.049.475,2.477.579,,
450323,450300,灵川县,灵川,"中国,广西壮族自治区,桂林市,灵川县",Lingchuan,3,773,541200,11.032.949,2.541.292,,
450324,450300,全州县,全州,"中国,广西壮族自治区,桂林市,全州县",Quanzhou,3,773,541503,11.107.211,2.592.799,,
450325,450300,兴安县,兴安,"中国,广西壮族自治区,桂林市,兴安县",Xing'an,3,773,541300,11.067.144,2.561.167,,
450326,450300,永福县,永福,"中国,广西壮族自治区,桂林市,永福县",Yongfu,3,773,541800,10.998.333,2.498.004,,
450327,450300,灌阳县,灌阳,"中国,广西壮族自治区,桂林市,灌阳县",Guanyang,3,773,541600,11.115.954,2.548.803,,
450328,450300,龙胜各族自治县,龙胜,"中国,广西壮族自治区,桂林市,龙胜各族自治县",Longsheng,3,773,541700,11.001.226,2.579.614,,
450329,450300,资源县,资源,"中国,广西壮族自治区,桂林市,资源县",Ziyuan,3,773,541400,11.065.255,2.604.237,,
450330,450300,平乐县,平乐,"中国,广西壮族自治区,桂林市,平乐县",Pingle,3,773,542400,11.064.175,2.463.242,,
450331,450300,荔浦县,荔浦,"中国,广西壮族自治区,桂林市,荔浦县",Lipu,3,773,546600,1.103.971,2.449.589,,
450332,450300,恭城瑶族自治县,恭城,"中国,广西壮族自治区,桂林市,恭城瑶族自治县",Gongcheng,3,773,542500,11.083.035,2.483.286,,
450400,450000,梧州市,梧州,"中国,广西壮族自治区,梧州市",Wuzhou,2,774,543002,111.316.229,23.472.309,,"1B18,1B17"
450403,450400,万秀区,万秀,"中国,广西壮族自治区,梧州市,万秀区",Wanxiu,3,774,543000,11.132.052,2.347.298,,
450405,450400,长洲区,长洲,"中国,广西壮族自治区,梧州市,长洲区",Changzhou,3,774,543003,11.127.494,2.348.573,,
450406,450400,龙圩区,龙圩,"中国,广西壮族自治区,梧州市,龙圩区",Longxu,3,774,543002,111.316.229,23.472.309,,
450421,450400,苍梧县,苍梧,"中国,广西壮族自治区,梧州市,苍梧县",Cangwu,3,774,543100,11.124.533,2.342.049,,
450422,450400,藤县,藤县,"中国,广西壮族自治区,梧州市,藤县",Tengxian,3,774,543300,11.091.418,2.337.605,,
450423,450400,蒙山县,蒙山,"中国,广西壮族自治区,梧州市,蒙山县",Mengshan,3,774,546700,11.052.221,2.420.168,,
450481,450400,岑溪市,岑溪,"中国,广西壮族自治区,梧州市,岑溪市",Cenxi,3,774,543200,11.099.594,229.191,,
450500,450000,北海市,北海,"中国,广西壮族自治区,北海市",Beihai,2,779,536000,109.119.254,21.473.343,,1B17
450502,450500,海城区,海城,"中国,广西壮族自治区,北海市,海城区",Haicheng,3,779,536000,10.911.744,2.147.501,,
450503,450500,银海区,银海,"中国,广西壮族自治区,北海市,银海区",Yinhai,3,779,536000,10.913.029,214.783,,
450512,450500,铁山港区,铁山港,"中国,广西壮族自治区,北海市,铁山港区",Tieshangang,3,779,536017,10.945.578,2.159.661,,
450521,450500,合浦县,合浦,"中国,广西壮族自治区,北海市,合浦县",Hepu,3,779,536100,10.920.068,2.166.601,,
450600,450000,防城港市,防城港,"中国,广西壮族自治区,防城港市",Fangchenggang,2,770,538001,108.345.478,21.614.631,,"1B18,1B17"
450602,450600,港口区,港口,"中国,广西壮族自治区,防城港市,港口区",Gangkou,3,770,538001,10.838.022,2.164.342,,
450603,450600,防城区,防城,"中国,广西壮族自治区,防城港市,防城区",Fangcheng,3,770,538021,10.835.726,2.176.464,,
450621,450600,上思县,上思,"中国,广西壮族自治区,防城港市,上思县",Shangsi,3,770,535500,1.079.823,2.214.957,,
450681,450600,东兴市,东兴,"中国,广西壮族自治区,防城港市,东兴市",Dongxing,3,770,538100,10.797.204,2.154.713,,
450700,450000,钦州市,钦州,"中国,广西壮族自治区,钦州市",Qinzhou,2,777,535099,108.624.175,21.967.127,,1B17
450702,450700,钦南区,钦南,"中国,广西壮族自治区,钦州市,钦南区",Qinnan,3,777,535099,10.861.775,2.195.137,,
450703,450700,钦北区,钦北,"中国,广西壮族自治区,钦州市,钦北区",Qinbei,3,777,535099,10.863.037,2.195.127,,
450721,450700,灵山县,灵山,"中国,广西壮族自治区,钦州市,灵山县",Lingshan,3,777,535099,10.929.153,224.165,,
450722,450700,浦北县,浦北,"中国,广西壮族自治区,钦州市,浦北县",Pubei,3,777,535099,10.955.572,2.226.888,,
450800,450000,贵港市,贵港,"中国,广西壮族自治区,贵港市",Guigang,2,775,537100,109.602.146,230.936,,"1B18,1B17"
450802,450800,港北区,港北,"中国,广西壮族自治区,贵港市,港北区",Gangbei,3,775,537100,10.957.224,2.311.153,,
450803,450800,港南区,港南,"中国,广西壮族自治区,贵港市,港南区",Gangnan,3,775,537100,10.960.617,2.307.226,,
450804,450800,覃塘区,覃塘,"中国,广西壮族自治区,贵港市,覃塘区",Qintang,3,775,537121,10.944.293,2.312.677,,
450821,450800,平南县,平南,"中国,广西壮族自治区,贵港市,平南县",Pingnan,3,775,537300,11.039.062,2.354.201,,
450881,450800,桂平市,桂平,"中国,广西壮族自治区,贵港市,桂平市",Guiping,3,775,537200,11.008.105,2.339.339,,
450900,450000,玉林市,玉林,"中国,广西壮族自治区,玉林市",Yulin,2,775,537000,110.154.393,2.263.136,,"1B18,1B17"
450902,450900,玉州区,玉州,"中国,广西壮族自治区,玉林市,玉州区",Yuzhou,3,775,537000,11.015.114,226.281,,
450903,450900,福绵区,福绵,"中国,广西壮族自治区,玉林市,福绵区",Fumian,3,775,537023,110.064.816,22.583.057,,
450904,450900,玉东新区,玉东,"中国,广西壮族自治区,玉林市,玉东新区",Yudong,3,775,537000,110.154.393,2.263.136,,
450921,450900,容县,容县,"中国,广西壮族自治区,玉林市,容县",Rongxian,3,775,537500,11.055.593,2.285.701,,
450922,450900,陆川县,陆川,"中国,广西壮族自治区,玉林市,陆川县",Luchuan,3,775,537700,11.026.413,2.232.454,,
450923,450900,博白县,博白,"中国,广西壮族自治区,玉林市,博白县",Bobai,3,775,537600,10.997.744,2.227.286,,
450924,450900,兴业县,兴业,"中国,广西壮族自治区,玉林市,兴业县",Xingye,3,775,537800,10.987.612,2.274.237,,
450981,450900,北流市,北流,"中国,广西壮族自治区,玉林市,北流市",Beiliu,3,775,537400,11.035.302,2.270.817,,
451000,450000,百色市,百色,"中国,广西壮族自治区,百色市",Baise,2,776,533000,106.616.285,23.897.742,,1B18
451002,451000,右江区,右江,"中国,广西壮族自治区,百色市,右江区",Youjiang,3,776,533000,10.661.764,239.009,,
451021,451000,田阳县,田阳,"中国,广西壮族自治区,百色市,田阳县",Tianyang,3,776,533600,10.691.558,2.373.535,,
451022,451000,田东县,田东,"中国,广西壮族自治区,百色市,田东县",Tiandong,3,776,531500,10.712.432,2.360.003,,
451023,451000,平果县,平果,"中国,广西壮族自治区,百色市,平果县",Pingguo,3,776,531400,10.759.045,2.332.969,,
451024,451000,德保县,德保,"中国,广西壮族自治区,百色市,德保县",Debao,3,776,533700,10.661.917,2.332.515,,
451025,451000,靖西县,靖西,"中国,广西壮族自治区,百色市,靖西县",Jingxi,3,776,533800,10.641.766,2.313.425,,
451026,451000,那坡县,那坡,"中国,广西壮族自治区,百色市,那坡县",Napo,3,776,533900,10.584.191,2.340.649,,
451027,451000,凌云县,凌云,"中国,广西壮族自治区,百色市,凌云县",Lingyun,3,776,533100,10.656.155,2.434.747,,
451028,451000,乐业县,乐业,"中国,广西壮族自治区,百色市,乐业县",Leye,3,776,533200,10.656.124,2.478.295,,
451029,451000,田林县,田林,"中国,广西壮族自治区,百色市,田林县",Tianlin,3,776,533300,10.622.882,2.429.207,,
451030,451000,西林县,西林,"中国,广西壮族自治区,百色市,西林县",Xilin,3,776,533500,10.509.722,2.448.966,,
451031,451000,隆林各族自治县,隆林,"中国,广西壮族自治区,百色市,隆林各族自治县",Longlin,3,776,533400,10.534.295,2.477.036,,
451100,450000,贺州市,贺州,"中国,广西壮族自治区,贺州市",Hezhou,2,774,542800,111.552.056,24.414.141,,"1B18,1B17"
451102,451100,八步区,八步,"中国,广西壮族自治区,贺州市,八步区",Babu,3,774,542800,11.155.225,2.441.179,,
451121,451100,昭平县,昭平,"中国,广西壮族自治区,贺州市,昭平县",Zhaoping,3,774,546800,11.081.082,241.701,,
451122,451100,钟山县,钟山,"中国,广西壮族自治区,贺州市,钟山县",Zhongshan,3,774,542600,11.130.459,2.452.482,,
451123,451100,富川瑶族自治县,富川,"中国,广西壮族自治区,贺州市,富川瑶族自治县",Fuchuan,3,774,542700,11.127.767,2.481.431,,
451124,451100,平桂管理区,平桂,"中国,广西壮族自治区,贺州市,平桂管理区",Pingui,3,774,542800,111.485.651,24.458.041,,
451200,450000,河池市,河池,"中国,广西壮族自治区,河池市",Hechi,2,778,547000,108.062.105,24.695.899,,1B18
451202,451200,金城江区,金城江,"中国,广西壮族自治区,河池市,金城江区",Jinchengjiang,3,779,547000,10.803.727,246.897,,
451221,451200,南丹县,南丹,"中国,广西壮族自治区,河池市,南丹县",Nandan,3,781,547200,10.754.562,249.776,,
451222,451200,天峨县,天峨,"中国,广西壮族自治区,河池市,天峨县",Tiane,3,782,547300,10.717.205,2.499.593,,
451223,451200,凤山县,凤山,"中国,广西壮族自治区,河池市,凤山县",Fengshan,3,783,547600,10.704.892,2.454.215,,
451224,451200,东兰县,东兰,"中国,广西壮族自治区,河池市,东兰县",Donglan,3,784,547400,10.737.527,2.451.053,,
451225,451200,罗城仫佬族自治县,罗城,"中国,广西壮族自治区,河池市,罗城仫佬族自治县",Luocheng,3,785,546400,10.890.777,2.477.923,,
451226,451200,环江毛南族自治县,环江,"中国,广西壮族自治区,河池市,环江毛南族自治县",Huanjiang,3,786,547100,10.826.055,2.482.916,,
451227,451200,巴马瑶族自治县,巴马,"中国,广西壮族自治区,河池市,巴马瑶族自治县",Bama,3,787,547500,10.725.308,2.414.135,,
451228,451200,都安瑶族自治县,都安,"中国,广西壮族自治区,河池市,都安瑶族自治县",Du'an,3,788,530700,10.810.116,2.393.245,,
451229,451200,大化瑶族自治县,大化,"中国,广西壮族自治区,河池市,大化瑶族自治县",Dahua,3,789,530800,1.079.985,2.374.487,,
451281,451200,宜州市,宜州,"中国,广西壮族自治区,河池市,宜州市",Yizhou,3,780,546300,10.865.304,2.449.391,,
451300,450000,来宾市,来宾,"中国,广西壮族自治区,来宾市",Laibin,2,772,546100,109.229.772,23.733.766,,"1B18,1B17"
451302,451300,兴宾区,兴宾,"中国,广西壮族自治区,来宾市,兴宾区",Xingbin,3,772,546100,10.923.471,2.372.731,,
451321,451300,忻城县,忻城,"中国,广西壮族自治区,来宾市,忻城县",Xincheng,3,772,546200,10.866.357,2.406.862,,
451322,451300,象州县,象州,"中国,广西壮族自治区,来宾市,象州县",Xiangzhou,3,772,545800,1.096.994,2.397.355,,
451323,451300,武宣县,武宣,"中国,广西壮族自治区,来宾市,武宣县",Wuxuan,3,772,545900,10.966.284,2.359.474,,
451324,451300,金秀瑶族自治县,金秀,"中国,广西壮族自治区,来宾市,金秀瑶族自治县",Jinxiu,3,772,545799,11.019.079,2.412.929,,
451381,451300,合山市,合山,"中国,广西壮族自治区,来宾市,合山市",Heshan,3,772,546500,10.888.586,2.380.619,,
451400,450000,崇左市,崇左,"中国,广西壮族自治区,崇左市",Chongzuo,2,771,532299,107.353.926,22.404.108,,1B18
451402,451400,江州区,江州,"中国,广西壮族自治区,崇左市,江州区",Jiangzhou,3,771,532299,10.734.747,2.241.135,,
451421,451400,扶绥县,扶绥,"中国,广西壮族自治区,崇左市,扶绥县",Fusui,3,771,532199,10.790.405,2.263.413,,
451422,451400,宁明县,宁明,"中国,广西壮族自治区,崇左市,宁明县",Ningming,3,771,532599,10.707.299,2.213.655,,
451423,451400,龙州县,龙州,"中国,广西壮族自治区,崇左市,龙州县",Longzhou,3,771,532499,10.685.415,2.233.937,,
451424,451400,大新县,大新,"中国,广西壮族自治区,崇左市,大新县",Daxin,3,771,532399,10.719.821,2.283.412,,
451425,451400,天等县,天等,"中国,广西壮族自治区,崇左市,天等县",Tiandeng,3,771,532899,10.713.998,23.077,,
451481,451400,凭祥市,凭祥,"中国,广西壮族自治区,崇左市,凭祥市",Pingxiang,3,771,532699,10.675.534,2.210.573,,
460000,100000,海南省,海南,"中国,海南省",Hainan,1,,,11.033.119,20.031.971,,1B17
460100,460000,海口市,海口,"中国,海南省,海口市",Haikou,2,898,570000,11.033.119,20.031.971,,1B17
460105,460100,秀英区,秀英,"中国,海南省,海口市,秀英区",Xiuying,3,898,570311,11.029.345,2.000.752,,
460106,460100,龙华区,龙华,"中国,海南省,海口市,龙华区",Longhua,3,898,570145,11.030.194,2.002.866,,
460107,460100,琼山区,琼山,"中国,海南省,海口市,琼山区",Qiongshan,3,898,571100,11.035.418,2.000.321,,
460108,460100,美兰区,美兰,"中国,海南省,海口市,美兰区",Meilan,3,898,570203,11.036.908,2.002.864,,
460200,460000,三亚市,三亚,"中国,海南省,三亚市",Sanya,2,898,572000,109.508.268,18.247.872,,1B17
460202,460200,海棠区,海棠,"中国,海南省,三亚市,海棠区",Haitang,3,898,572000,109.508.268,18.247.872,,
460203,460200,吉阳区,吉阳,"中国,海南省,三亚市,吉阳区",Jiyang,3,898,572000,109.508.268,18.247.872,,
460204,460200,天涯区,天涯,"中国,海南省,三亚市,天涯区",Tianya,3,898,572000,109.508.268,18.247.872,,
460205,460200,崖州区,崖州,"中国,海南省,三亚市,崖州区",Yazhou,3,898,572000,109.508.268,18.247.872,,
460300,460000,三沙市,三沙,"中国,海南省,三沙市",Sansha,2,898,573199,11.234.882,16.831.039,,1B17
460321,460300,西沙群岛,西沙,"中国,海南省,三沙市,西沙群岛",Xisha Islands,3,898,572000,112.025.528,16.331.342,,
460322,460300,南沙群岛,南沙,"中国,海南省,三沙市,南沙群岛",Nansha Islands,3,898,573100,116.749.998,11.471.888,,
460323,460300,中沙群岛,中沙,"中国,海南省,三沙市,中沙群岛",Zhongsha Islands,3,898,573100,117.740.071,15.112.856,,
469000,460000,直辖县级,,"中国,海南省,直辖县级",,2,,,109.503.479,18.739.906,,1B17
469001,469000,五指山市,五指山,"中国,海南省,直辖县级,五指山市",Wuzhishan,3,898,572200,109.516.662,18.776.921,,
469002,469000,琼海市,琼海,"中国,海南省,直辖县级,琼海市",Qionghai,3,898,571400,110.466.785,19.246.011,,
469003,469000,儋州市,儋州,"中国,海南省,直辖县级,儋州市",Danzhou,3,898,571700,109.576.782,19.517.486,,
469005,469000,文昌市,文昌,"中国,海南省,直辖县级,文昌市",Wenchang,3,898,571339,110.753.975,19.612.986,,
469006,469000,万宁市,万宁,"中国,海南省,直辖县级,万宁市",Wanning,3,898,571500,110.388.793,18.796.216,,
469007,469000,东方市,东方,"中国,海南省,直辖县级,东方市",Dongfang,3,898,572600,108.653.789,1.910.198,,
469021,469000,定安县,定安,"中国,海南省,直辖县级,定安县",Ding'an,3,898,571200,110.323.959,19.699.211,,
469022,469000,屯昌县,屯昌,"中国,海南省,直辖县级,屯昌县",Tunchang,3,898,571600,110.102.773,19.362.916,,
469023,469000,澄迈县,澄迈,"中国,海南省,直辖县级,澄迈县",Chengmai,3,898,571900,110.007.147,19.737.095,,
469024,469000,临高县,临高,"中国,海南省,直辖县级,临高县",Lingao,3,898,571800,109.687.697,19.908.293,,
469025,469000,白沙黎族自治县,白沙,"中国,海南省,直辖县级,白沙黎族自治县",Baisha,3,898,572800,109.452.606,19.224.584,,
469026,469000,昌江黎族自治县,昌江,"中国,海南省,直辖县级,昌江黎族自治县",Changjiang,3,898,572700,109.053.351,19.260.968,,
469027,469000,乐东黎族自治县,乐东,"中国,海南省,直辖县级,乐东黎族自治县",Ledong,3,898,572500,109.175.444,1.874.758,,
469028,469000,陵水黎族自治县,陵水,"中国,海南省,直辖县级,陵水黎族自治县",Lingshui,3,898,572400,110.037.218,18.505.006,,
469029,469000,保亭黎族苗族自治县,保亭,"中国,海南省,直辖县级,保亭黎族苗族自治县",Baoting,3,898,572300,10.970.245,18.636.371,,
469030,469000,琼中黎族苗族自治县,琼中,"中国,海南省,直辖县级,琼中黎族苗族自治县",Qiongzhong,3,898,572900,109.839.996,1.903.557,,
500000,100000,重庆,重庆,"中国,重庆",Chongqing,1,,,106.504.962,29.533.155,"1A10,1A14",1B18
500100,500000,重庆市,重庆,"中国,重庆,重庆市",Chongqing,2,23,400000,106.504.962,29.533.155,"1A10,1A14",1B18
500101,500100,万州区,万州,"中国,重庆,重庆市,万州区",Wanzhou,3,23,404000,10.840.869,3.080.788,,
500102,500100,涪陵区,涪陵,"中国,重庆,重庆市,涪陵区",Fuling,3,23,408000,10.739.007,2.970.292,,
500103,500100,渝中区,渝中,"中国,重庆,重庆市,渝中区",Yuzhong,3,23,400010,10.656.901,2.955.279,,
500104,500100,大渡口区,大渡口,"中国,重庆,重庆市,大渡口区",Dadukou,3,23,400080,10.648.262,2.948.447,,
500105,500100,江北区,江北,"中国,重庆,重庆市,江北区",Jiangbei,3,23,400020,10.657.434,2.960.658,,
500106,500100,沙坪坝区,沙坪坝,"中国,重庆,重庆市,沙坪坝区",Shapingba,3,23,400030,10.645.752,2.954.113,,
500107,500100,九龙坡区,九龙坡,"中国,重庆,重庆市,九龙坡区",Jiulongpo,3,23,400050,10.651.107,2.950.197,,
500108,500100,南岸区,南岸,"中国,重庆,重庆市,南岸区",Nan'an,3,23,400064,10.656.347,2.952.311,,
500109,500100,北碚区,北碚,"中国,重庆,重庆市,北碚区",Beibei,3,23,400700,10.639.614,2.980.574,,
500110,500100,綦江区,綦江,"中国,重庆,重庆市,綦江区",Qijiang,3,23,400800,106.926.779,28.960.656,,
500111,500100,大足区,大足,"中国,重庆,重庆市,大足区",Dazu,3,23,400900,105.768.121,29.484.025,,
